state,district,category,feature,value
Jharkhand,GODDA,School Basic Sanitation,Schools with functioning toilets,98.0
Odisha,ANGUL,School Basic Sanitation,Schools with functioning toilets,84.0
Telangana,WANAPARTHY,School Basic Sanitation,Schools with functioning toilets,95.0
Maharashtra,AKOLA,School Basic Sanitation,Schools with functioning toilets,97.0
Mizoram,SERCHHIP,School Basic Sanitation,Schools with functioning toilets,97.0
Punjab,NAWANSHAHR,School Basic Sanitation,Schools with functioning toilets,100.0
Telangana,KARIMNAGAR,School Basic Sanitation,Schools with functioning toilets,97.0
Uttar Pradesh,ETAH,School Basic Sanitation,Schools with functioning toilets,98.0
Chhattisgarh,BEMETARA,School Basic Sanitation,Schools with functioning toilets,98.0
Gujarat,THE DANGS,School Basic Sanitation,Schools with functioning toilets,90.0
Haryana,KURUKSHETRA,School Basic Sanitation,Schools with functioning toilets,99.0
Tripura,KHOWAI,School Basic Sanitation,Schools with functioning toilets,78.0
Gujarat,PATAN,School Basic Sanitation,Schools with functioning toilets,95.0
Himachal Pradesh,SOLAN,School Basic Sanitation,Schools with functioning toilets,99.0
Manipur,IMPHAL WEST,School Basic Sanitation,Schools with functioning toilets,87.0
Telangana,RAJANNA,School Basic Sanitation,Schools with functioning toilets,98.0
Telangana,SANGAREDDY,School Basic Sanitation,Schools with functioning toilets,92.0
Assam,SONITPUR,School Basic Sanitation,Schools with functioning toilets,83.0
Kerala,MALAPPURAM,School Basic Sanitation,Schools with functioning toilets,100.0
Bihar,PASHCHIM CHAMPARAN,School Basic Sanitation,Schools with functioning toilets,100.0
Delhi,DELHI,School Basic Sanitation,Schools with functioning toilets,100.0
Kerala,KOTTAYAM,School Basic Sanitation,Schools with functioning toilets,100.0
Odisha,KANDHAMAL,School Basic Sanitation,Schools with functioning toilets,75.0
Odisha,PURI,School Basic Sanitation,Schools with functioning toilets,87.0
Karnataka,CHITRADURGA,School Basic Sanitation,Schools with functioning toilets,99.0
Madhya Pradesh,SEHORE,School Basic Sanitation,Schools with functioning toilets,99.0
Maharashtra,DHULE,School Basic Sanitation,Schools with functioning toilets,94.0
Himachal Pradesh,KINNAUR,School Basic Sanitation,Schools with functioning toilets,100.0
Tamilnadu,ARIYALUR,School Basic Sanitation,Schools with functioning toilets,100.0
Uttar Pradesh,LUCKNOW,School Basic Sanitation,Schools with functioning toilets,98.0
Uttar Pradesh,AMETHI - CSM NAGAR,School Basic Sanitation,Schools with functioning toilets,88.0
Uttarakhand,UTTARKASHI,School Basic Sanitation,Schools with functioning toilets,89.0
Karnataka,UDUPI,School Basic Sanitation,Schools with functioning toilets,100.0
Andhra Pradesh,ANANTAPUR,School Basic Sanitation,Schools with functioning toilets,60.0
Andhra Pradesh,VISAKHAPATNAM,School Basic Sanitation,Schools with functioning toilets,60.0
Jammu & Kashmir,GANDERBAL,School Basic Sanitation,Schools with functioning toilets,99.0
Jharkhand,BOKARO,School Basic Sanitation,Schools with functioning toilets,99.0
Manipur,UKHRUL,School Basic Sanitation,Schools with functioning toilets,46.0
Uttar Pradesh,KAUSHAMBI,School Basic Sanitation,Schools with functioning toilets,99.0
Assam,BAKSA,School Basic Sanitation,Schools with functioning toilets,75.0
Gujarat,BHARUCH,School Basic Sanitation,Schools with functioning toilets,100.0
Jharkhand,PASHCHIMI SINGHBHUM,School Basic Sanitation,Schools with functioning toilets,90.0
Maharashtra,JALGAON,School Basic Sanitation,Schools with functioning toilets,95.0
Karnataka,BENGALURU RURAL,School Basic Sanitation,Schools with functioning toilets,100.0
Madhya Pradesh,RAISEN,School Basic Sanitation,Schools with functioning toilets,98.0
Nagaland,LONGLENG,School Basic Sanitation,Schools with functioning toilets,98.0
Punjab,HOSHIARPUR,School Basic Sanitation,Schools with functioning toilets,100.0
Assam,DIBRUGARH,School Basic Sanitation,Schools with functioning toilets,87.0
Bihar,BHOJPUR,School Basic Sanitation,Schools with functioning toilets,100.0
Punjab,AMRITSAR,School Basic Sanitation,Schools with functioning toilets,100.0
Manipur,KAKCHING,School Basic Sanitation,Schools with functioning toilets,92.0
Meghalaya,WEST KHASI HILLS,School Basic Sanitation,Schools with functioning toilets,72.0
Rajasthan,JODHPUR,School Basic Sanitation,Schools with functioning toilets,97.0
West Bengal,COOCH BIHAR,School Basic Sanitation,Schools with functioning toilets,100.0
Madhya Pradesh,SATNA,School Basic Sanitation,Schools with functioning toilets,99.0
Assam,DHEMAJI,School Basic Sanitation,Schools with functioning toilets,83.0
Bihar,ARWAL,School Basic Sanitation,Schools with functioning toilets,100.0
Meghalaya,EAST GARO HILLS,School Basic Sanitation,Schools with functioning toilets,75.0
Rajasthan,DUNGARPUR,School Basic Sanitation,Schools with functioning toilets,82.0
Telangana,SIDDIPET,School Basic Sanitation,Schools with functioning toilets,98.0
Bihar,GOPALGANJ,School Basic Sanitation,Schools with functioning toilets,98.0
Chhattisgarh,KORIYA,School Basic Sanitation,Schools with functioning toilets,96.0
Rajasthan,BANSWARA,School Basic Sanitation,Schools with functioning toilets,79.0
Tamilnadu,TIRUVARUR,School Basic Sanitation,Schools with functioning toilets,100.0
Uttar Pradesh,BIJNOR,School Basic Sanitation,Schools with functioning toilets,100.0
Bihar,KISHANGANJ,School Basic Sanitation,Schools with functioning toilets,100.0
Bihar,NAWADA,School Basic Sanitation,Schools with functioning toilets,100.0
Rajasthan,UDAIPUR,School Basic Sanitation,Schools with functioning toilets,87.0
Uttar Pradesh,SHRAWASTI,School Basic Sanitation,Schools with functioning toilets,99.0
Assam,GOALPARA,School Basic Sanitation,Schools with functioning toilets,79.0
Kerala,THIRUVANANTHAPURAM,School Basic Sanitation,Schools with functioning toilets,100.0
Uttar Pradesh,BAHRAICH,School Basic Sanitation,Schools with functioning toilets,100.0
Uttar Pradesh,BALLIA,School Basic Sanitation,Schools with functioning toilets,99.0
West Bengal,KOLKATA,School Basic Sanitation,Schools with functioning toilets,100.0
Andhra Pradesh,NELLORE,School Basic Sanitation,Schools with functioning toilets,69.0
Bihar,SAHARSA,School Basic Sanitation,Schools with functioning toilets,100.0
Madhya Pradesh,REWA,School Basic Sanitation,Schools with functioning toilets,97.0
Punjab,RUPNAGAR,School Basic Sanitation,Schools with functioning toilets,100.0
Arunachal Pradesh,KAMLE,School Basic Sanitation,Schools with functioning toilets,100.0
Punjab,FATEHGARH SAHIB,School Basic Sanitation,Schools with functioning toilets,100.0
Punjab,MANSA,School Basic Sanitation,Schools with functioning toilets,100.0
Jammu & Kashmir,SRINAGAR,School Basic Sanitation,Schools with functioning toilets,95.0
Jharkhand,SIMDEGA,School Basic Sanitation,Schools with functioning toilets,97.0
Madhya Pradesh,ANUPPUR,School Basic Sanitation,Schools with functioning toilets,96.0
Sikkim,EAST SIKKIM,School Basic Sanitation,Schools with functioning toilets,100.0
Uttar Pradesh,BALRAMPUR,School Basic Sanitation,Schools with functioning toilets,93.0
Uttar Pradesh,ETAWAH,School Basic Sanitation,Schools with functioning toilets,100.0
Gujarat,JUNAGADH,School Basic Sanitation,Schools with functioning toilets,98.0
Maharashtra,BULDANA,School Basic Sanitation,Schools with functioning toilets,91.0
Arunachal Pradesh,LEPA RADA,School Basic Sanitation,Schools with functioning toilets,89.0
Madhya Pradesh,AGAR MALWA,School Basic Sanitation,Schools with functioning toilets,98.0
Madhya Pradesh,VIDISHA,School Basic Sanitation,Schools with functioning toilets,98.0
Mizoram,LAWNGTLAI,School Basic Sanitation,Schools with functioning toilets,88.0
Nagaland,ZUNHEBOTO,School Basic Sanitation,Schools with functioning toilets,90.0
Telangana,BHADRADRI,School Basic Sanitation,Schools with functioning toilets,95.0
Haryana,KAITHAL,School Basic Sanitation,Schools with functioning toilets,99.0
Karnataka,UTTARA KANNADA SIRSI,School Basic Sanitation,Schools with functioning toilets,100.0
West Bengal,NORTH 24 PARGANAS,School Basic Sanitation,Schools with functioning toilets,100.0
Chhattisgarh,DHAMTARI,School Basic Sanitation,Schools with functioning toilets,94.0
Bihar,ROHTAS,School Basic Sanitation,Schools with functioning toilets,100.0
Jharkhand,SAHIBGANJ,School Basic Sanitation,Schools with functioning toilets,94.0
Karnataka,BAGALKOT,School Basic Sanitation,Schools with functioning toilets,100.0
Madhya Pradesh,DAMOH,School Basic Sanitation,Schools with functioning toilets,99.0
Maharashtra,JALNA,School Basic Sanitation,Schools with functioning toilets,89.0
Mizoram,LUNGLEI,School Basic Sanitation,Schools with functioning toilets,84.0
Odisha,BALASORE,School Basic Sanitation,Schools with functioning toilets,82.0
Telangana,RANGAREDDY,School Basic Sanitation,Schools with functioning toilets,98.0
Chhattisgarh,BALRAMPUR,School Basic Sanitation,Schools with functioning toilets,93.0
Gujarat,PANCH MAHALS,School Basic Sanitation,Schools with functioning toilets,100.0
Haryana,BHIWANI,School Basic Sanitation,Schools with functioning toilets,97.0
West Bengal,HOOGHLY,School Basic Sanitation,Schools with functioning toilets,100.0
Bihar,SARAN,School Basic Sanitation,Schools with functioning toilets,100.0
Gujarat,PORBANDAR,School Basic Sanitation,Schools with functioning toilets,99.0
Gujarat,RAJKOT,School Basic Sanitation,Schools with functioning toilets,98.0
Odisha,GANJAM,School Basic Sanitation,Schools with functioning toilets,91.0
Haryana,KARNAL,School Basic Sanitation,Schools with functioning toilets,99.0
Himachal Pradesh,KULLU,School Basic Sanitation,Schools with functioning toilets,98.0
Maharashtra,PUNE,School Basic Sanitation,Schools with functioning toilets,97.0
Telangana,KAMAREDDY,School Basic Sanitation,Schools with functioning toilets,96.0
Telangana,KHAMMAM,School Basic Sanitation,Schools with functioning toilets,97.0
Uttar Pradesh,FATEHPUR,School Basic Sanitation,Schools with functioning toilets,98.0
Odisha,DHENKANAL,School Basic Sanitation,Schools with functioning toilets,89.0
Rajasthan,CHITTAURGARH,School Basic Sanitation,Schools with functioning toilets,86.0
Arunachal Pradesh,DIBANG VALLEY,School Basic Sanitation,Schools with functioning toilets,52.0
Gujarat,DEVBHOOMI DWARKA,School Basic Sanitation,Schools with functioning toilets,98.0
Madhya Pradesh,BALAGHAT,School Basic Sanitation,Schools with functioning toilets,94.0
Maharashtra,HINGOLI,School Basic Sanitation,Schools with functioning toilets,90.0
Mizoram,MAMIT,School Basic Sanitation,Schools with functioning toilets,98.0
Uttar Pradesh,BAREILLY,School Basic Sanitation,Schools with functioning toilets,93.0
Madhya Pradesh,CHHATARPUR,School Basic Sanitation,Schools with functioning toilets,99.0
Tamilnadu,TIRUNELVELI,School Basic Sanitation,Schools with functioning toilets,100.0
Odisha,MALKANGIRI,School Basic Sanitation,Schools with functioning toilets,88.0
Madhya Pradesh,JABALPUR,School Basic Sanitation,Schools with functioning toilets,99.0
Maharashtra,SINDHUDURG,School Basic Sanitation,Schools with functioning toilets,98.0
Uttar Pradesh,LAKHIMPUR KHERI,School Basic Sanitation,Schools with functioning toilets,98.0
Assam,GOLAGHAT,School Basic Sanitation,Schools with functioning toilets,87.0
Karnataka,DAKSHINA KANNADA,School Basic Sanitation,Schools with functioning toilets,100.0
Haryana,FATEHABAD,School Basic Sanitation,Schools with functioning toilets,99.0
Himachal Pradesh,BILASPUR (H.P.),School Basic Sanitation,Schools with functioning toilets,99.0
Jammu & Kashmir,BANDIPORA,School Basic Sanitation,Schools with functioning toilets,89.0
Manipur,THOUBAL,School Basic Sanitation,Schools with functioning toilets,77.0
Tamilnadu,NAMAKKAL,School Basic Sanitation,Schools with functioning toilets,100.0
Telangana,PEDDAPALLI,School Basic Sanitation,Schools with functioning toilets,98.0
Bihar,MADHEPURA,School Basic Sanitation,Schools with functioning toilets,97.0
Gujarat,NAVSARI,School Basic Sanitation,Schools with functioning toilets,100.0
Karnataka,RAMANAGARA,School Basic Sanitation,Schools with functioning toilets,100.0
Kerala,PALAKKAD,School Basic Sanitation,Schools with functioning toilets,99.0
Madhya Pradesh,KHARGONE,School Basic Sanitation,Schools with functioning toilets,97.0
Sikkim,WEST SIKKIM,School Basic Sanitation,Schools with functioning toilets,99.0
Uttar Pradesh,MAU,School Basic Sanitation,Schools with functioning toilets,100.0
Jharkhand,GUMLA,School Basic Sanitation,Schools with functioning toilets,93.0
Manipur,JIRIBAM,School Basic Sanitation,Schools with functioning toilets,100.0
Rajasthan,JHALAWAR,School Basic Sanitation,Schools with functioning toilets,85.0
Tripura,WEST TRIPURA,School Basic Sanitation,Schools with functioning toilets,94.0
Punjab,MUKTSAR,School Basic Sanitation,Schools with functioning toilets,100.0
Manipur,NONEY,School Basic Sanitation,Schools with functioning toilets,43.0
Punjab,SANGRUR,School Basic Sanitation,Schools with functioning toilets,100.0
Bihar,ARARIA,School Basic Sanitation,Schools with functioning toilets,100.0
Jharkhand,PALAMU,School Basic Sanitation,Schools with functioning toilets,99.0
Karnataka,KOPPAL,School Basic Sanitation,Schools with functioning toilets,98.0
Manipur,CHURACHANDPUR,School Basic Sanitation,Schools with functioning toilets,94.0
Andhra Pradesh,WEST GODAVARI,School Basic Sanitation,Schools with functioning toilets,75.0
Maharashtra,LATUR,School Basic Sanitation,Schools with functioning toilets,96.0
Assam,MAJULI,School Basic Sanitation,Schools with functioning toilets,71.0
Karnataka,GADAG,School Basic Sanitation,Schools with functioning toilets,100.0
Odisha,SONEPUR,School Basic Sanitation,Schools with functioning toilets,85.0
Punjab,GURDASPUR,School Basic Sanitation,Schools with functioning toilets,100.0
Rajasthan,BHARATPUR,School Basic Sanitation,Schools with functioning toilets,90.0
Karnataka,RAICHUR,School Basic Sanitation,Schools with functioning toilets,100.0
Madhya Pradesh,MANDSAUR,School Basic Sanitation,Schools with functioning toilets,96.0
Madhya Pradesh,PANNA,School Basic Sanitation,Schools with functioning toilets,96.0
Uttar Pradesh,BUDAUN,School Basic Sanitation,Schools with functioning toilets,90.0
Arunachal Pradesh,LONGDING,School Basic Sanitation,Schools with functioning toilets,67.0
Bihar,KATIHAR,School Basic Sanitation,Schools with functioning toilets,100.0
Gujarat,SURENDRANAGAR,School Basic Sanitation,Schools with functioning toilets,100.0
Odisha,BARAGARH,School Basic Sanitation,Schools with functioning toilets,87.0
Tamilnadu,THE NILGIRIS,School Basic Sanitation,Schools with functioning toilets,100.0
West Bengal,NADIA,School Basic Sanitation,Schools with functioning toilets,100.0
Andaman & Nicobar Islands,ANDAMAN ISLANDS,School Basic Sanitation,Schools with functioning toilets,100.0
Tamilnadu,DINDIGUL,School Basic Sanitation,Schools with functioning toilets,100.0
Telangana,YADADRI,School Basic Sanitation,Schools with functioning toilets,99.0
Arunachal Pradesh,CAPITAL COMPLEX ITANAGAR,School Basic Sanitation,Schools with functioning toilets,90.0
